Date,Forecast,Real,Error,Alarma Signo,Alarma Error
2018-12-01,1118.3274482240658,1134.595528457446,16.26808023338026,,OK
2019-01-01,1197.744186437569,1169.6761178363258,-28.068068601243112,,OK
2019-02-01,1213.6019718092125,1178.7938752349999,-34.80809657421264,,OK
2019-03-01,1220.3630825637797,1215.8466959961631,-4.516386567616564,,OK
2019-04-01,1206.7794815492994,1253.913525128208,47.13404357890863,,OK
2019-05-01,1192.9818203731718,1280.6016353070008,87.61981493382905,,OK
